          216.034367 -36.456250 -45.858403  -0.136224
          216.139368 -36.507900 -45.891305  -0.119705
          216.239330 -36.553770 -45.946540  -0.139861
          216.334383 -36.579399 -45.978568  -0.136052
          216.434214 -36.577284 -46.002375  -0.131670
          216.534214 -36.572555 -46.026346  -0.134017
          216.634177 -36.560456 -46.053268  -0.137180
          216.734186 -36.566439 -46.104944  -0.142743
          216.834167 -36.594478 -46.148864  -0.132469
          216.934192 -36.614583 -46.199244  -0.128732
          217.034199 -36.636018 -46.237091  -0.124894
          217.139281 -36.655095 -46.289528  -0.111699
          217.234062 -36.647428 -46.323370  -0.092310
          217.334556 -36.642102 -46.343190  -0.102144
          217.434290 -36.653120 -46.381955  -0.109031
          217.534396 -36.669545 -46.415441  -0.116556
          217.634266 -36.675496 -46.468253  -0.115004
          217.734011 -36.680060 -46.526053  -0.118726
          217.834234 -36.686659 -46.566255  -0.131556
          217.934240 -36.696398 -46.606184  -0.128494
          218.039230 -36.712221 -46.629404  -0.140991
          218.139246 -36.723111 -46.668515  -0.141902
          218.234232 -36.743928 -46.718836  -0.125467
          218.334434 -36.761020 -46.770082  -0.130311
          218.434003 -36.775874 -46.804698  -0.136265
          218.534569 -36.781116 -46.838521  -0.141851
          218.634371 -36.781833 -46.877704  -0.127382
          218.734284 -36.797310 -46.911948  -0.128937
          218.834463 -36.815886 -46.948624  -0.112835
          218.934006 -36.825269 -46.998612  -0.131764
          219.034086 -36.834984 -47.034746  -0.136062
          219.139170 -36.847041 -47.055082  -0.137709
          219.239332 -36.860477 -47.103487  -0.114743
          219.334503 -36.875698 -47.137612  -0.126585
          219.434303 -36.874687 -47.154396  -0.120351
          219.534318 -36.895885 -47.213168  -0.117465
          219.634357 -36.904899 -47.252155  -0.129209
          219.734317 -36.917166 -47.286132  -0.108611
          219.834318 -36.937635 -47.342626  -0.128117
          219.934108 -36.951973 -47.384991  -0.136586
          220.039430 -36.961194 -47.430707  -0.149959
          220.139292 -36.964785 -47.472744  -0.147571
          220.239584 -36.968272 -47.500421  -0.140314
          220.334208 -36.965446 -47.538176  -0.160325
          220.434427 -36.944268 -47.575039  -0.129549
          220.534323 -36.942384 -47.628831  -0.110379
          220.634433 -36.928044 -47.664242  -0.108670
          220.734012 -36.915699 -47.707846  -0.128824
          220.834602 -36.904411 -47.753428  -0.130266
          220.934523 -36.889112 -47.780837  -0.145678
          221.034623 -36.884325 -47.846084  -0.174565
          221.139351 -36.892602 -47.890050  -0.168903
          221.239367 -36.872774 -47.943858  -0.141303
          221.334377 -36.900641 -47.971694  -0.129278
          221.434155 -36.904896 -47.997074  -0.130364
          221.534349 -36.882910 -48.022107  -0.129693
          221.634242 -36.847715 -48.074607  -0.171721
          221.734206 -36.840910 -48.085848  -0.180955
          221.834192 -36.831324 -48.103978  -0.200037
          221.934355 -36.823250 -48.144132  -0.172847
          222.034294 -36.819961 -48.182655  -0.171039
          222.139338 -36.807976 -48.181752  -0.157661
          222.239513 -36.751618 -48.218953  -0.153622
          222.339446 -36.693785 -48.250151  -0.137834
          222.434659 -36.646405 -48.301314  -0.123959
          222.534585 -36.599580 -48.342218  -0.120034
          222.634364 -36.576391 -48.373298  -0.107596
          222.734343 -36.531477 -48.402408  -0.115418
          222.834145 -36.496394 -48.420421  -0.119404
          222.934362 -36.459751 -48.451564  -0.116663
          223.039351 -36.447734 -48.489239  -0.099783
          223.139303 -36.439073 -48.498490  -0.108335
          223.234243 -36.402855 -48.546081  -0.110068
          223.334528 -36.378083 -48.577253  -0.109096
          223.434293 -36.360643 -48.606656  -0.117386
          223.534284 -36.332309 -48.637861  -0.111674
          223.634373 -36.299684 -48.678954  -0.115752
          223.734332 -36.270543 -48.699627  -0.112137
          223.834375 -36.241804 -48.744506  -0.105551
          223.934120 -36.214076 -48.773229  -0.122196
          224.034133 -36.180772 -48.807723  -0.119972
          224.139206 -36.168085 -48.849806  -0.115861
          224.234118 -36.143664 -48.883979  -0.116173
          224.334130 -36.096309 -48.920645  -0.109823
          224.434287 -36.066879 -48.952795  -0.101877
          224.534311 -36.046480 -48.989025  -0.126469
          224.634529 -36.025511 -49.022028  -0.125578
          224.734193 -36.000586 -49.045137  -0.094996
          224.834372 -35.980629 -49.066688  -0.106466
          224.934331 -35.946588 -49.101788  -0.096066
          225.039222 -35.912146 -49.146583  -0.089611
          225.139199 -35.892959 -49.176338  -0.075284
          225.239240 -35.866061 -49.211921  -0.087809
          225.334318 -35.849031 -49.240616  -0.109923
          225.434394 -35.825234 -49.275255  -0.123081
          225.534371 -35.802908 -49.291027  -0.118468
          225.634345 -35.777426 -49.335237  -0.133581
          225.734282 -35.748620 -49.364128  -0.130439
          225.834170 -35.710454 -49.410137  -0.150379
          225.934237 -35.694711 -49.426429  -0.141617
          226.034167 -35.681752 -49.438879  -0.145848
          226.139240 -35.653684 -49.471615  -0.129553
          226.239161 -35.634983 -49.488182  -0.105024
          226.334199 -35.615107 -49.520521  -0.104996
          226.434171 -35.567556 -49.547417  -0.095711
          226.534237 -35.518857 -49.576545  -0.086947
          226.634339 -35.463767 -49.621360  -0.069247
          226.734123 -35.434581 -49.642734  -0.065849
          226.834340 -35.401247 -49.684943  -0.077876
          226.934524 -35.369445 -49.720704  -0.082666
          227.034279 -35.347356 -49.739358  -0.090165
          227.139369 -35.315350 -49.769856  -0.096352
          227.234310 -35.297812 -49.797417  -0.085282
          227.334357 -35.282923 -49.821377  -0.068117
          227.434516 -35.255189 -49.845939  -0.078112
          227.534322 -35.221867 -49.879034  -0.077991
          227.634405 -35.176831 -49.899500  -0.077730
          227.734471 -35.151362 -49.931923  -0.092158
          227.834386 -35.130324 -49.967055  -0.099713
          227.934354 -35.093550 -49.997613  -0.091177
          228.034497 -35.053257 -50.028408  -0.075221
          228.139342 -35.027792 -50.071350  -0.088107
          228.234501 -35.010479 -50.097597  -0.092044
          228.334235 -34.972097 -50.129423  -0.096396
          228.434203 -34.955450 -50.161975  -0.106150
          228.534626 -34.936518 -50.184190  -0.093388
          228.634343 -34.899853 -50.214243  -0.087661
          228.734394 -34.854903 -50.246547  -0.076012
          228.834647 -34.818176 -50.274160  -0.094146
          228.934365 -34.789199 -50.314494  -0.109328
          229.034349 -34.768358 -50.341846  -0.100287
          229.139235 -34.759199 -50.371474  -0.071545
          229.234171 -34.743651 -50.393299  -0.085965
          229.334170 -34.709107 -50.423675  -0.079233
          229.434122 -34.670317 -50.453573  -0.095099
          229.534496 -34.648861 -50.473016  -0.074003
          229.634374 -34.617135 -50.523882  -0.076115
          229.734312 -34.604081 -50.551720  -0.072505
          229.834372 -34.575718 -50.578062  -0.074827
          229.934319 -34.549739 -50.599358  -0.080890
          230.034351 -34.522178 -50.631897  -0.080514
          230.139479 -34.496460 -50.669263  -0.083513
          230.234378 -34.471994 -50.697616  -0.059231
          230.334309 -34.438042 -50.742301  -0.060548
          230.434338 -34.399541 -50.776376  -0.067778
          230.534337 -34.360334 -50.809485  -0.074820
          230.634194 -34.341503 -50.837858  -0.079695
          230.739063 -34.323745 -50.873420  -0.088657
          230.834738 -34.286236 -50.918616  -0.096995
          230.939581 -34.262408 -50.945285  -0.099862
          231.039353 -34.239743 -50.977679  -0.111592
          231.139317 -34.211134 -51.021092  -0.117518
          231.239242 -34.179119 -51.061268  -0.086105
          231.339163 -34.157001 -51.092647  -0.077808
          231.439184 -34.135701 -51.132929  -0.061920
          231.539123 -34.115747 -51.138626  -0.066467
          231.639114 -34.091649 -51.175215  -0.062017
          231.739229 -34.084354 -51.182587  -0.063195
          231.839373 -34.058164 -51.213685  -0.066406
          231.939365 -34.020916 -51.243121  -0.071733
          232.039234 -33.989028 -51.287070  -0.083491
          232.139293 -33.956568 -51.326136  -0.083571
          232.239322 -33.909070 -51.363247  -0.084340
          232.339170 -33.904436 -51.409640  -0.081881
          232.439268 -33.881467 -51.429085  -0.066361
          232.539369 -33.865779 -51.442474  -0.080094
          232.639143 -33.834221 -51.475837  -0.076271
          232.739238 -33.797555 -51.508449  -0.051793
          232.839198 -33.771418 -51.536620  -0.054382
          232.939347 -33.730000 -51.569525  -0.049049
          233.039344 -33.690718 -51.611905  -0.048856
          233.139369 -33.667107 -51.641358  -0.037551
          233.239327 -33.653323 -51.680461  -0.053099
          233.339115 -33.619234 -51.723401  -0.057437
          233.439158 -33.595458 -51.746893  -0.057214
          233.539120 -33.567666 -51.789022  -0.060682
          233.639444 -33.564435 -51.808768  -0.061664
          233.739326 -33.532436 -51.831742  -0.062967
          233.839120 -33.507846 -51.846600  -0.067334
          233.939344 -33.457851 -51.877722  -0.071888
          234.039355 -33.399795 -51.902795  -0.069648
          234.139428 -33.363909 -51.931041  -0.064128
          234.239568 -33.341729 -51.966403  -0.063470
          234.339437 -33.327708 -51.989427  -0.057376
          234.439589 -33.287562 -52.017509  -0.043181
          234.539219 -33.242378 -52.029892  -0.029275
          234.639552 -33.220134 -52.050838  -0.006829
          234.739443 -33.184277 -52.091605   0.005376
          234.839313 -33.170707 -52.118041  -0.004228
          234.939423 -33.141359 -52.155154  -0.007194
          235.044183 -33.105652 -52.189253  -0.011252
          235.144187 -33.054084 -52.212589  -0.019318
          235.244167 -33.023423 -52.234924  -0.012710
          235.343915 -32.984514 -52.265450  -0.027409
          235.439451 -32.964437 -52.292067  -0.036182
          235.544333 -32.934768 -52.324946  -0.058294
          235.644627 -32.920015 -52.347434  -0.065966
          235.744360 -32.903167 -52.385860  -0.077119
          235.843990 -32.883451 -52.412767  -0.077053
          235.944160 -32.846609 -52.439625  -0.087169
          236.044156 -32.791177 -52.476147  -0.078689
          236.144364 -32.773792 -52.507312  -0.082926
          236.244148 -32.719203 -52.547080  -0.071140
          236.344189 -32.681437 -52.580825  -0.058993
          236.444578 -32.642964 -52.610887  -0.060803
          236.544325 -32.611072 -52.632295  -0.038422
          236.644414 -32.578942 -52.666662  -0.043002
          236.744335 -32.562319 -52.684072  -0.013559
          236.844323 -32.542134 -52.723566  -0.040019
          236.944353 -32.501287 -52.760552  -0.051065
          237.044154 -32.467822 -52.796166  -0.045270
          237.144133 -32.432413 -52.823263  -0.037197
          237.244143 -32.411999 -52.844015  -0.038562
          237.343909 -32.379062 -52.883040  -0.034576
          237.444448 -32.341050 -52.912332  -0.031232
          237.544513 -32.336095 -52.947639  -0.038682
          237.644626 -32.320432 -52.974232  -0.044203
          237.744302 -32.271593 -53.005918  -0.042661
          237.844359 -32.257322 -53.032477  -0.046666
          237.944361 -32.228949 -53.065383  -0.045261
          238.044188 -32.194984 -53.095164  -0.031780
          238.144354 -32.159642 -53.115186  -0.020221
          238.244351 -32.119198 -53.149144  -0.035682
          238.344003 -32.096606 -53.182350  -0.055231
          238.444190 -32.076104 -53.201407  -0.057510
          238.544422 -32.058640 -53.235121  -0.047559
          238.644379 -32.034170 -53.279080  -0.034125
          238.744372 -32.013838 -53.297270  -0.044101
          238.844310 -31.979625 -53.342221  -0.058784
          238.944307 -31.945833 -53.377991  -0.058103
          239.044206 -31.912781 -53.415746  -0.063211
          239.149205 -31.860048 -53.450839  -0.063147
          239.244212 -31.831908 -53.480402  -0.036761
          239.344276 -31.789761 -53.517408  -0.031720
          239.444759 -31.764512 -53.554652  -0.011817
          239.544587 -31.732846 -53.591789  -0.004129
          239.644566 -31.719711 -53.629441   0.001459
          239.744606 -31.717921 -53.648441  -0.000489
          239.844632 -31.702766 -53.683507  -0.010085
          239.944564 -31.678933 -53.706085  -0.009291
          240.044312 -31.653572 -53.741380  -0.023775
          240.149340 -31.621646 -53.794902  -0.035059
          240.244180 -31.580118 -53.849897  -0.049887
          240.349245 -31.545164 -53.868182  -0.042856
          240.444170 -31.530527 -53.902937  -0.051868
          240.549218 -31.506863 -53.925714  -0.049483
          240.644168 -31.469896 -53.972256  -0.028373
          240.749278 -31.433305 -54.020796  -0.017672
          240.849362 -31.407776 -54.052586  -0.010044
          240.949359 -31.380241 -54.085661  -0.012872
          241.049643 -31.349764 -54.109783   0.012148
          241.149203 -31.326895 -54.147224  -0.011399
          241.249099 -31.294998 -54.196493  -0.018312
          241.349089 -31.244849 -54.232668  -0.020602
          241.449176 -31.214866 -54.272269  -0.036699
          241.549338 -31.175303 -54.314830  -0.032330
          241.649625 -31.133434 -54.353032  -0.030475
          241.749126 -31.113811 -54.377687  -0.022648
          241.849405 -31.092909 -54.409024  -0.036343
          241.949326 -31.054358 -54.442884  -0.036628
          242.049350 -31.004585 -54.460814  -0.038186
          242.149284 -30.988540 -54.493995  -0.030767
          242.249198 -30.948549 -54.535540  -0.009366
          242.349133 -30.911921 -54.580612  -0.007235
          242.449246 -30.873092 -54.618951  -0.010843
          242.549338 -30.859713 -54.656585  -0.014621
          242.649360 -30.854393 -54.691323  -0.029567
          242.749034 -30.821227 -54.732179  -0.017369
          242.849479 -30.815577 -54.767929  -0.012076
          242.949422 -30.790122 -54.810665  -0.010406
          243.049338 -30.765291 -54.825964  -0.028788
          243.149351 -30.727664 -54.846396  -0.033824
          243.249589 -30.696869 -54.879863  -0.028958
          243.349199 -30.661927 -54.919220  -0.004752
          243.449369 -30.619750 -54.960564  -0.000846
          243.549206 -30.596543 -54.997580   0.005084
          243.649215 -30.562286 -55.029740  -0.004932
          243.749324 -30.532555 -55.081079  -0.006079
          243.849652 -30.498260 -55.108737   0.007767
          243.949308 -30.454857 -55.136893   0.014949
          244.049325 -30.423444 -55.154879   0.005625
          244.149345 -30.407767 -55.197756  -0.005039
          244.249335 -30.388675 -55.226399   0.009686
          244.349300 -30.372764 -55.264146   0.003747
          244.449142 -30.348968 -55.292893   0.009151
          244.549314 -30.323332 -55.320897  -0.001510
          244.649155 -30.260892 -55.340905   0.023085
          244.749127 -30.234908 -55.380478   0.050231
          244.849041 -30.189317 -55.425110   0.037381
          244.949298 -30.154313 -55.462617   0.047264
          245.049361 -30.144201 -55.493843   0.031813
          245.153919 -30.112976 -55.534472   0.031607
          245.248884 -30.076350 -55.572234   0.026286
          245.349344 -30.042061 -55.600228   0.044414
          245.449476 -30.018228 -55.646438   0.014733
          245.549383 -29.979688 -55.682260   0.013164
          245.649107 -29.939897 -55.715891   0.010063
          245.749105 -29.912971 -55.755364   0.006563
          245.849310 -29.886822 -55.783638   0.021165
          245.949148 -29.848260 -55.814401   0.031064
          246.054362 -29.813164 -55.839173   0.034897
          246.154211 -29.787368 -55.847737   0.043002
          246.254099 -29.767732 -55.893161   0.033710
          246.354367 -29.726777 -55.931736   0.032798
          246.449185 -29.710200 -55.957827   0.058698
          246.553945 -29.680976 -56.018306   0.043277
          246.649584 -29.664038 -56.049779   0.025985
          246.754390 -29.633651 -56.075686   0.051444
          246.849367 -29.619666 -56.086495   0.058446
          246.954410 -29.580811 -56.131953   0.047859
          247.054311 -29.529034 -56.174808   0.048671
          247.154402 -29.503855 -56.196041   0.040351
          247.254400 -29.465146 -56.224486   0.040370
          247.354363 -29.430525 -56.260640   0.040565
          247.454519 -29.384783 -56.295696   0.049570
          247.554161 -29.357590 -56.320752   0.031055
          247.654396 -29.337778 -56.374824   0.019394
          247.754252 -29.294504 -56.408101   0.018039
          247.854215 -29.239340 -56.434202   0.028408
          247.954206 -29.202045 -56.451872   0.015968
          248.054160 -29.176766 -56.495246   0.026391
          248.154135 -29.142294 -56.513913   0.023913
          248.254156 -29.109263 -56.527706   0.020770
          248.354109 -29.086808 -56.554905   0.021726
          248.454059 -29.059973 -56.581243   0.030534
          248.554242 -29.019008 -56.609365   0.039346
          248.654383 -28.982845 -56.638778   0.035311
          248.754156 -28.926622 -56.666782   0.044418
          248.854225 -28.884624 -56.681925   0.064553
          248.954242 -28.856535 -56.707707   0.075957
          249.054242 -28.833313 -56.717408   0.075537
          249.154415 -28.787711 -56.769777   0.052683
          249.254494 -28.752724 -56.787672   0.055579
          249.354405 -28.732195 -56.827980   0.042385
          249.454163 -28.696648 -56.860375   0.052817
          249.554063 -28.658541 -56.890913   0.058039
          249.654326 -28.614925 -56.916290   0.073533
          249.754345 -28.583543 -56.946039   0.062238
          249.854143 -28.544787 -56.971509   0.056081
          249.954442 -28.489974 -57.000611   0.054489
          250.054141 -28.455877 -57.037489   0.054111
          250.154394 -28.428098 -57.067801   0.053475
          250.254358 -28.389523 -57.115693   0.070890
          250.354408 -28.355317 -57.148322   0.073016
          250.454198 -28.318837 -57.162875   0.075950
          250.554335 -28.290602 -57.192231   0.074060
          250.654145 -28.251108 -57.231465   0.060985
          250.754631 -28.212694 -57.270173   0.064739
          250.854359 -28.176534 -57.302782   0.065671
          250.954211 -28.155552 -57.342615   0.053956
          251.054326 -28.118558 -57.366590   0.069811
          251.154320 -28.082832 -57.386235   0.070706
          251.254362 -28.038665 -57.419435   0.067085
          251.354336 -27.999417 -57.452924   0.059849
          251.454303 -27.968747 -57.485124   0.078112
          251.554618 -27.943189 -57.519389   0.081244
          251.654290 -27.903579 -57.546079   0.088691
          251.754279 -27.863509 -57.575291   0.080746
          251.854062 -27.840693 -57.594015   0.074326
          251.954349 -27.838611 -57.629500   0.043294
          252.059350 -27.801626 -57.661724   0.055947
          252.159157 -27.755502 -57.694599   0.073535
          252.254187 -27.720289 -57.713503   0.082770
          252.359215 -27.693192 -57.732125   0.081296
          252.454400 -27.647002 -57.758999   0.106980
          252.554119 -27.611629 -57.786712   0.136592
          252.654138 -27.582057 -57.823148   0.134677
          252.754328 -27.556538 -57.855204   0.125559
          252.854248 -27.516075 -57.890254   0.128429
          252.954339 -27.485215 -57.934923   0.101533
          253.059217 -27.435952 -57.943728   0.090298
          253.159177 -27.410043 -57.981962   0.108852
          253.259021 -27.359165 -58.023410   0.141006
          253.359135 -27.327713 -58.060685   0.122351
          253.459074 -27.284840 -58.098709   0.108253
          253.559330 -27.257946 -58.145381   0.094967
          253.659282 -27.238330 -58.180285   0.089418
          253.759109 -27.200753 -58.218009   0.102849
          253.859122 -27.167200 -58.242748   0.104292
          253.959373 -27.127634 -58.255422   0.102772
          254.059035 -27.089836 -58.289655   0.094572
          254.159171 -27.063024 -58.319534   0.096128
          254.259376 -27.022297 -58.342093   0.107544
          254.359206 -27.008746 -58.363051   0.118707
          254.459499 -27.000169 -58.379296   0.121774
          254.559185 -26.944572 -58.445321   0.126456
          254.659077 -26.892128 -58.473310   0.133875
          254.759396 -26.836958 -58.477370   0.123899
          254.859325 -26.804787 -58.494492   0.118536
          254.959238 -26.778133 -58.503091   0.120195
          255.059271 -26.728514 -58.535098   0.124038
          255.159208 -26.712218 -58.556094   0.116608
          255.259309 -26.689443 -58.568754   0.125617
          255.359293 -26.633807 -58.594181   0.155814
          255.459119 -26.587021 -58.609398   0.161067
          255.559141 -26.551784 -58.632834   0.154804
          255.659287 -26.507512 -58.673878   0.135144
          255.759231 -26.467025 -58.704909   0.124415
          255.859214 -26.444898 -58.732677   0.122906
          255.959150 -26.388444 -58.747686   0.121376
          256.059213 -26.341999 -58.769438   0.118244
          256.159285 -26.299032 -58.779583   0.136976
          256.259656 -26.264471 -58.789195   0.141738
          256.359635 -26.218887 -58.807710   0.143724
          256.459298 -26.185733 -58.834778   0.154293
          256.559447 -26.176008 -58.857989   0.157761
          256.659354 -26.136455 -58.869987   0.156645
          256.759616 -26.108134 -58.894392   0.144830
          256.859344 -26.060842 -58.921405   0.147486
          256.959365 -26.019662 -58.948172   0.146241
          257.059338 -25.980082 -58.991961   0.151537
          257.159211 -25.929192 -59.016389   0.161460
          257.259255 -25.888727 -59.055030   0.168404
          257.359221 -25.849207 -59.070784   0.166902
          257.459159 -25.811098 -59.090228   0.154744
          257.559319 -25.772287 -59.106252   0.144780
          257.659521 -25.736985 -59.138062   0.137887
          257.759513 -25.703849 -59.174797   0.142368
          257.859377 -25.652184 -59.194606   0.141584
          257.959558 -25.627436 -59.222771   0.149205
          258.059635 -25.593058 -59.247386   0.148153
          258.159338 -25.546239 -59.271556   0.144970
          258.259567 -25.518483 -59.306609   0.186385
          258.359118 -25.455868 -59.326002   0.182783
          258.459257 -25.405835 -59.359997   0.174445
          258.559626 -25.359210 -59.383133   0.158746
          258.659711 -25.316806 -59.411082   0.163057
          258.759541 -25.277531 -59.433188   0.172310
          258.859267 -25.239784 -59.441824   0.166459
          258.959212 -25.199103 -59.450435   0.164347
          259.059204 -25.158405 -59.456635   0.160711
          259.164286 -25.131169 -59.484207   0.158995
          259.259273 -25.084193 -59.508109   0.162773
          259.359614 -25.038377 -59.534109   0.182773
          259.459245 -25.007777 -59.557427   0.182558
          259.559294 -24.964517 -59.579415   0.187231
          259.659582 -24.934727 -59.592602   0.180759
          259.759333 -24.877812 -59.584865   0.187826
          259.859493 -24.845988 -59.593982   0.164125
          259.959225 -24.794345 -59.605998   0.169845
          260.059611 -24.748645 -59.620017   0.187394
          260.164581 -24.706987 -59.626577   0.169845
          260.259474 -24.643684 -59.650806   0.159656
          260.358876 -24.589988 -59.678904   0.159752
          260.459682 -24.546250 -59.691203   0.171531
          260.559397 -24.501198 -59.705864   0.174458
          260.659372 -24.473361 -59.708865   0.185993
          260.759195 -24.424929 -59.715386   0.206263
          260.859336 -24.396207 -59.726881   0.218613
          260.959320 -24.346707 -59.743255   0.228472
          261.064372 -24.274905 -59.757227   0.227504
          261.164341 -24.208684 -59.766886   0.226179
          261.259366 -24.175163 -59.762514   0.219127
          261.364331 -24.139009 -59.760959   0.219946
          261.459309 -24.073952 -59.768145   0.193614
          261.564420 -24.029470 -59.796887   0.178981
          261.659204 -23.992714 -59.816412   0.216566
          261.764200 -23.944967 -59.816183   0.223579
          261.864176 -23.890592 -59.804553   0.233387
          261.964321 -23.858043 -59.784844   0.236275
          262.064434 -23.831949 -59.766963   0.222729
          262.164155 -23.773882 -59.748087   0.224950
          262.264191 -23.730837 -59.740638   0.240635
          262.364165 -23.682577 -59.737508   0.257026
          262.464387 -23.607015 -59.742769   0.258616
          262.564243 -23.554376 -59.725303   0.241205
          262.664113 -23.514417 -59.708026   0.219075
          262.764237 -23.473358 -59.674880   0.214376
          262.864201 -23.440182 -59.647079   0.217709
          262.964385 -23.416725 -59.636447   0.226899
          263.064224 -23.383946 -59.616566   0.214672
          263.164148 -23.334948 -59.590339   0.229892
          263.264185 -23.296260 -59.568045   0.229817
          263.364188 -23.265105 -59.555517   0.220160
          263.464175 -23.223450 -59.533857   0.220567
          263.564228 -23.183335 -59.525786   0.229179
          263.664105 -23.149241 -59.502744   0.236982
          263.764270 -23.098904 -59.492042   0.240219
          263.864194 -23.077753 -59.489018   0.238674
          263.964199 -23.010085 -59.464814   0.243080
          264.064151 -22.968193 -59.452652   0.255036
          264.164329 -22.931011 -59.423871   0.232815
          264.264210 -22.887398 -59.404955   0.236724
          264.364220 -22.852955 -59.386386   0.238007
          264.464208 -22.794500 -59.376090   0.258456
          264.564197 -22.783894 -59.362497   0.276007
          264.664158 -22.737399 -59.336490   0.261628
          264.764199 -22.712555 -59.307194   0.265625
          264.864087 -22.654526 -59.288538   0.241510
          264.964260 -22.609886 -59.246472   0.231584
          265.064296 -22.552526 -59.204577   0.203720
          265.164222 -22.522919 -59.173145   0.225644
          265.264132 -22.488864 -59.133287   0.229829
          265.364306 -22.461809 -59.110836   0.230879
          265.464642 -22.451486 -59.084012   0.284848
          265.564381 -22.413468 -59.057063   0.252127
          265.664167 -22.390754 -59.035195   0.244191
          265.764210 -22.338664 -59.003231   0.231421
          265.864408 -22.301515 -58.975068   0.255341
          265.964295 -22.278372 -58.955882   0.254156
          266.064230 -22.222174 -58.922515   0.259979
          266.169197 -22.183442 -58.897380   0.257433
          266.264180 -22.156616 -58.849591   0.270948
          266.364186 -22.118298 -58.826419   0.235252
          266.464387 -22.084126 -58.795230   0.220079
          266.564327 -22.058425 -58.764456   0.245130
          266.664325 -22.011712 -58.735115   0.232203
          266.764162 -21.972192 -58.711624   0.239096
          266.864249 -21.923792 -58.681277   0.250425
          266.964307 -21.893512 -58.654540   0.277159
          267.064431 -21.853721 -58.624471   0.260335
          267.169399 -21.814633 -58.578832   0.247922
          267.264270 -21.788976 -58.554453   0.252307
          267.364594 -21.749024 -58.522529   0.259852
          267.464630 -21.711026 -58.488152   0.252002
          267.564177 -21.668168 -58.452510   0.231852
          267.664364 -21.625515 -58.427150   0.224024
          267.764540 -21.599254 -58.412287   0.218591
          267.864320 -21.568537 -58.392563   0.231395
          267.964333 -21.527878 -58.355796   0.228293
          268.064345 -21.498202 -58.321981   0.241319
          268.169182 -21.454274 -58.291076   0.235433
          268.264180 -21.409167 -58.266950   0.234575
          268.364157 -21.389029 -58.215939   0.257926
          268.464224 -21.356050 -58.186205   0.246042
          268.564094 -21.325465 -58.175094   0.217557
          268.664287 -21.280202 -58.146750   0.193300
          268.764585 -21.247603 -58.133474   0.211794
          268.864320 -21.221117 -58.122816   0.213216
          268.964387 -21.189540 -58.070261   0.339640
          269.064297 -21.159944 -58.028652   0.297201
          269.169379 -21.140899 -57.986268   0.261519
          269.264525 -21.104687 -57.960138   0.237032
          269.364344 -21.059027 -57.922358   0.211842
          269.464310 -21.022880 -57.880130   0.218567
          269.564328 -20.988312 -57.850449   0.200206
          269.664172 -20.955482 -57.825327   0.186033
          269.764317 -20.933106 -57.804111   0.179407
          269.864120 -20.903753 -57.780327   0.184886
          269.969167 -20.860795 -57.751059   0.178249
          270.069221 -20.828246 -57.703512   0.185398
          270.169178 -20.805797 -57.676262   0.201031
          270.264117 -20.784849 -57.653216   0.211957
          270.369287 -20.740663 -57.621533   0.350322
          270.464163 -20.699299 -57.599941   0.295077
          270.569183 -20.653228 -57.567505   0.282771
          270.664340 -20.609457 -57.542626   0.261297
          270.769390 -20.559119 -57.503901   0.233576
          270.864371 -20.523856 -57.474936   0.201374
          270.969192 -20.487979 -57.445314   0.191409
          271.069377 -20.448970 -57.415280   0.191520
          271.169347 -20.413779 -57.374905   0.178022
          271.269303 -20.383606 -57.346259   0.190498
          271.369322 -20.340895 -57.319000   0.186471
          271.469197 -20.304797 -57.285187   0.184507
          271.569113 -20.267678 -57.267506   0.174067
          271.669221 -20.235082 -57.240881   0.217361
          271.769170 -20.202994 -57.210925   0.244390
          271.869584 -20.157241 -57.178068   0.252677
          271.969366 -20.123210 -57.150657   0.239914
          272.069280 -20.104044 -57.117399   0.240333
          272.169294 -20.062682 -57.096442   0.225897
          308.184109 -24.064285 -59.432383   0.082100
          308.284134 -24.119582 -59.432281   0.073711
          308.384334 -24.165882 -59.432260   0.069170
          308.484099 -24.210846 -59.440360   0.061680
          308.584152 -24.247825 -59.450426   0.068216
          308.684221 -24.292348 -59.451648   0.096029
          308.784292 -24.341549 -59.452670   0.062938
          308.884484 -24.381006 -59.445863   0.040148
          308.983846 -24.408819 -59.461269   0.029765
          320.284256 -29.804126 -56.645015  -0.173997
          320.384276 -29.828558 -56.632962  -0.186032
          320.484426 -29.833227 -56.631070  -0.169501
          320.584459 -29.886482 -56.605537  -0.155093
          320.684250 -29.909026 -56.594930  -0.165487
          320.784678 -29.941121 -56.567456  -0.175367
          320.884626 -29.977733 -56.549552  -0.176978
          320.984282 -29.998687 -56.542851  -0.180023
          321.084310 -30.040532 -56.498903  -0.178140
          321.184233 -30.087117 -56.474174  -0.179600
          321.284306 -30.135456 -56.433935  -0.177338
          321.384191 -30.174636 -56.407999  -0.153399
          321.484330 -30.222686 -56.372671  -0.163450
          321.584142 -30.251452 -56.356638  -0.180348
          321.684558 -30.291533 -56.327871  -0.172784
          321.784333 -30.324263 -56.308502  -0.192440
          321.884379 -30.358971 -56.272447  -0.204002
          321.984344 -30.393516 -56.241251  -0.190398
          322.084647 -30.435671 -56.203180  -0.177313
          322.184226 -30.466084 -56.171279  -0.191349
          322.284333 -30.500962 -56.143190  -0.195999
          322.384186 -30.537477 -56.108483  -0.197009
          322.484244 -30.577404 -56.091624  -0.209194
          322.584749 -30.595043 -56.070553  -0.222993
